vardekod,vardebenamning
46630,Fil kand mat/geogr/geovet
46640,Fil kand medic/naturvet/kostlära
46641,Fil kand medic/naturvet/biomedicin
46650,Fil kand maskintekn inriktning
46651,Fil kand eltekn inriktning
46652,Fil kand datatekn inriktning
46653,Fil kand kemitekn inriktning
46654,Fil kand byggtekn inriktning
46658,"Fil kand med tekn inriktning, annan"
46659,"Fil kand med tekn inriktning, ospec"
46660,"Kand-examen, fördjup-ämne inom biologi"
46661,"Kand-examen, fördjup-ämne inom datavetenskap"
46662,"Kand-examen, fördjup-ämne inom fysik"
46663,"Kand-examen, fördjup-ämne inom geovetenskap"
46664,"Kand-examen, fördjup-ämne inom kemi"
46665,"Kand-examen, fördjup-ämne inom matematik"
46668,"Kand-examen, annat nat-vet fördjup-ämne"
46669,"Kand-examen, ospec nat-vet fördjup-ämne"
46670,"Kand-examen, fördjup-ämne inom arkitektur"
46671,"Kand-examen, fördjup-ämne inom bygg / väg o. vatten"
46672,"Kand-examen, fördjup-ämne inom datateknik"
46673,"Kand-examen, fördjup-ämne inom elektroteknik"
46674,"Kand-examen, fördjup-ämne inom industr. org/ekonomi"
46675,"Kand-examen, fördjup-ämne inom kemiteknik"
46676,"Kand-examen, fördjup-ämne inom lantmäteri"
46677,"Kand-examen, fördjup-ämne inom maskinteknik"
46678,"Kand-examen, fördjup-ämne inom samhällsbyggn-teknik"
46679,"Kand-examen, fördjup-ämne inom teknisk fysik"
46680,"Kand-examen, fördjup-ämne inom tvärvet teknikområde"
46688,"Kand-examen, annat fördjup-ämne inom teknik"
46689,"Kand-examen, ospec fördjup-ämne inom teknik"
46699,"Fil kand/ Kandidatutbildning, ospec"
46701,Fil mag mat/mat stat/num analys
46702,Fil mag mat/stat/informbehandl
46703,Fil mag mat/infobehandl/optiml
46708,"Fil mag m numerisk inr, annan"
46709,"Fil mag m numerisk inr, ospec"
46710,Fil mag mat/fy/teor fy
46711,Fil mag mat/fy/astronomi
46712,Fil mag mat/fy/meteorologi
46713,Fil mag mat/fy/geografi
46714,Fil mag mat/fy/kemi
46715,Fil mag mat/fy/kem/geovetensk
46716,Fil mag mat/fy/kem/meteorologi
46717,Fil mag mat/kemi
46718,"Fil mag komb mat,fy/kemi, annan"
46719,"Fil mag komb mat,fy/kemi, ospec"
46720,Fil mag bot/zool/kemi
46721,Fil mag bot/zool/geogr
46722,Fil mag bot/zool/limnologi
46723,Fil mag biol/kemi
46724,Fil mag biol/kem/mat
46725,Fil mag biol/kem/fy
46726,Fil mag biol/kem/geografi
46727,Fil mag biol/kem/geovetensk
46728,"Fil mag komb m biologi, annan"
46729,"Fil mag komb m biologi, ospec"
46730,Fil mag ma/geogr/geovetensk
46740,"Mag-examen, fördjup-ämne inom biologi"
46741,"Mag-examen, fördjup-ämne inom datavetenskap"
46742,"Mag-examen, fördjup-ämne inom fysik"
46743,"Mag-examen, fördjup-ämne inom geovetenskap"
46744,"Mag-examen, fördjup-ämne inom kemi"
46745,"Mag-examen, fördjup-ämne inom matematik"
46748,"Mag-examen, annat nat-vet fördjup-ämne"
46749,"Mag-examen, ospec nat-vet fördjup-ämne"
46750,"Mag-examen, fördjup-ämne inom arkitektur"
46751,"Mag-examen, fördjup-ämne inom bygg / väg o. vatten"
46752,"Mag-examen, fördjup-ämne inom datateknik"
46753,"Mag-examen, fördjup-ämne inom elektroteknik"
46754,"Mag-examen, fördjup-ämne inom industr. org/ekonomi"
46755,"Mag-examen, fördjup-ämne inom kemiteknik"
46756,"Mag-examen, fördjup-ämne inom lantmäteri"
46757,"Mag-examen, fördjup-ämne inom maskinteknik"
46758,"Mag-examen, fördjup-ämne inom samhällsbyggn-teknik"
46759,"Mag-examen, fördjup-ämne inom teknisk fysik"
46760,"Mag-examen, fördjup-ämne inom tvärvet teknikområde"
46768,"Mag-examen, annat fördjup-ämne inom teknik"
46769,"Mag-examen, ospec fördjup-ämne inom teknik"
46788,"Fil mag/ Magisterutbildning, annan"
46799,"Fil mag/ Magisterutbildning, ospec"
46888,Annan högskoleutb inom ind/hantv/teknik/naturvet
46999,Ospec högskoleutb inom ind/hantv/teknik/naturvet
47100,Tekn lic matematik
47101,Tekn lic matematisk statistik
47102,Tekn lic informationsbehandl
47103,Tekn lic fysik
47104,Tekn lic matematisk fysik
47105,Tekn lic fasta tillst fysik
47106,Tekn lic regleringsteknik
47108,"Tekn lic sekt tekn fysik, annan"
47109,"Tekn lic sekt tekn fysik, ospec"
47110,Tekn lic lär om maskinelement
47111,Tekn lic uppvärmn/ventiltekn
47112,Tekn lic ångteknik
47113,Tekn lic vattenmotor/pump
47114,Tekn lic hållfasthetslära
47115,Tekn lic skeppsbyggnad
47116,Tekn lic flygteknik
47117,Tekn lic ind ekon o organis
47118,"Tekn lic sekt maskintekn, annan"
47119,"Tekn lic sekt maskintekn, ospec"
47120,Tekn lic mikrovågsteknik
47121,Tekn lic teletransmissionteori
47122,Tekn lic tillämpad elektronik
47123,Tekn lic teletrafiksystem
47124,Tekn lic plasmafysik
47125,Tekn lic teoret elektroteknik
47126,Tekn lic elektr anläggn teknik
47127,Tekn lic elektromaskinlära
47128,"Tekn lic sekt elektro, annan"
47129,"Tekn lic sekt elektro, ospec"
47130,Tekn lic brobyggnad
47131,Tekn lic kommunikationstekn
47132,Tekn lic vattenbyggnad
47133,Tekn lic vägbyggnad
47134,Tekn lic byggnadsstatik
47135,Tekn lic geoteknik
47138,"Tekn lic sekt väg/vatten, annan"
47139,"Tekn lic sekt väg/vatten, ospec"
47140,Tekn lic oorganisk kemi
47141,Tekn lic fysikalisk kemi
47142,Tekn lic kärnkemi
47143,Tekn lic kemisk app teknik
47144,Tekn lic kemisk teknologi
47145,Tekn lic polymerteknologi
47146,Tekn lic cellulosateknik
47147,Tekn lic pappersteknik
47148,"Tekn lic sekt kemi, annan"
47149,"Tekn lic sekt kemi, ospec"
47150,Tekn lic metallografi
47151,Tekn lic metall bearbetning
47152,Tekn lic järnets metallurgi
47153,Tekn lic mineralberedn/anrikn
47154,Tekn lic processmetallurgi
47155,Tekn lic värme/ugnsteknik
47156,Tekn lic geofys malmletning
47157,Tekn lic gruvbrytn/malmletn
47158,"Tekn lic sekt bergsvet, annan"
47159,"Tekn lic sekt bergsvet, ospec"
47160,Tekn lic arkitektur
47161,Tekn lic arkitekturhistoria
47162,Tekn lic konstruktionslära
47163,Tekn lic byggnadsakustik
47164,Tekn lic stadsbyggnad
47168,"Tekn lic sekt arkitektur, annan"
47169,"Tekn lic sekt arkitektur, ospec"
47170,Tekn lic geodesi
47171,Tekn lic fotogrammetri
47172,Tekn lic kulturteknik
47173,Tekn lic fastighetsteknik
47174,Tekn lic fastighetsekonomi
47178,"Tekn lic sekt lantmäteri, annan"
47179,"Tekn lic sekt lantmäteri, ospec"
47188,"Tekn lic utbildning, annan"
47191,"Tekn lic, etappavgång"
47199,"Tekn lic utbildning, ospec"
47200,Tekn doktor matematik
47201,Tekn doktor matematisk statistik
47202,Tekn doktor informationsbeh
47203,Tekn doktor fysik
47204,Tekn doktor matematisk fysik
47205,Tekn doktor fasta tillst fysik
47206,Tekn doktor regleringsteknik
47208,"Tekn doktor sek tekn fy, annan"
47209,"Tekn doktor sek tekn fy, ospec"
47210,Tekn doktor maskinelement
47211,Tekn doktor uppvärmn/ventilat
47212,Tekn doktor ångteknik
47213,Tekn doktor vattenmotor/pumpar
47214,Tekn doktor hållfasthetslära
47215,Tekn doktor skeppsbyggnad
47216,Tekn doktor flygteknik
47217,Tekn doktor ind ekonomi o org
47218,"Tekn doktor maskinteknik, annan"
47219,"Tekn doktor maskinteknik, ospec"
47220,Tekn doktor mikrovågsteknik
47221,Tekn doktor teletransmissteori
47222,Tekn doktor tillämp elektronik
47223,Tekn doktor teletrafiksystem
47224,Tekn doktor plasmafysik
47225,Tekn doktor teor elektrontekn
47226,Tekn doktor elektr anläggntekn
47227,Tekn doktor elektromaskinlära
47228,"Tekn doktor sekt elektro, annan"
47229,"Tekn doktor sekt elektro, ospec"
47230,Tekn doktor brobyggnad
47231,Tekn doktor kommunikteknik
47232,Tekn doktor vattenbyggnad
47233,Tekn doktor vägbyggnad
47234,Tekn doktor byggnadsstatik
47235,Tekn doktor geoteknik
47238,"Tekn doktor sekt väg/va, annan"
47239,"Tekn doktor sekt väg/va, ospec"
47240,Tekn doktor oorganisk kemi
47241,Tekn doktor fysikalisk kemi
47242,Tekn doktor kärnkemi
47243,Tekn doktor kemisk app teknik
47244,Tekn doktor kemisk teknologi
47245,Tekn doktor polymerteknologi
47246,Tekn doktor cellulosateknik
47247,Tekn doktor pappersteknik
47248,"Tekn doktor sekt kemi, annan"
47249,"Tekn doktor sekt kemi, ospec"
47250,Tekn doktor metallografi
47251,Tekn doktor metall bearbetn
47252,Tekn doktor järnets metallurgi
47253,Tekn doktor mineralberedning
47254,Tekn doktor processmetallurgi
47255,Tekn doktor värme/ugnsteknik
47256,Tekn doktor geofys malmletning
47257,Tekn doktor gruvbrytn/malmletn
47258,"Tekn doktor sekt bergvet, annan"
47259,"Tekn doktor sekt bergvet, ospec"
47260,Tekn doktor arkitektur
47261,Tekn doktor arkitekturhistoria
47262,Tekn doktor konstruktionslära
47263,Tekn doktor byggnadsakustik
47264,Tekn doktor stadsbyggnad
47268,"Tekn doktor sekt arkitektur, annan"
47269,"Tekn doktor sekt arkitektur, ospec"
47270,Tekn doktor geodesi
47271,Tekn doktor fotogrammetri
47272,Tekn doktor kulturteknik
47273,Tekn doktor fastighetsteknik
47274,Tekn doktor fastighetsekonomi
47278,"Tekn doktor sekt lantmäteri, annan"
47279,"Tekn doktor sekt lantmäteri, ospec"
47288,"Tekn doktorsgrad, annan"
47299,"Tekn doktorsgrad, ospec"
47300,Fil lic matematik
47301,Fil lic matematisk statistik
47302,Fil lic numerisk analys
47303,Fil lic teor fysik m mekanik
47304,Fil lic fysik
47305,Fil lic elektronik
47306,Fil lic radiofysik
47307,Fil lic astronomi
47308,"Fil lic matematik/fysik, annan"
47309,"Fil lic matematik/fysik, ospec"
47310,Fil lic analytisk kemi
47311,Fil lic biokemi
47312,Fil lic fysikalisk kemi
47313,Fil lic organisk kemi
47314,Fil lic oorganisk kemi
47315,Fil lic kvantkemi
47318,"Fil lic i kemiämnen, annan"
47319,"Fil lic i kemiämnen, ospec"
47320,Fil lic botanik
47321,Fil lic zoologi
47322,Fil lic zoofysiologi
47323,Fil lic entomologi
47324,Fil lic limnologi
47325,Fil lic geografi (natur)
47326,Fil lic geologi
47328,"Fil lic biol/geogr ämnen, annan"
47329,"Fil lic biol/geogr ämnen, ospec"
47388,"Fil lic utbildning, annan"
47391,"Fil lic i mat-nat ämne, etappavgång"
47399,"Fil lic utbildning, ospec"
47400,Fil doktor matematik
47401,Fil doktor matematisk statistik
47402,Fil doktor numerisk analys
47403,Fil doktor teor fysik/mekanik
47404,Fil doktor fysik
47405,Fil doktor elektronik
47406,Fil doktor radiofysik
47407,Fil doktor astronomi
47408,"Fil doktor matematik/fysik, annan"
47409,"Fil doktor matematik/fysik, ospec"
47410,Fil doktor analytisk kemi
47411,Fil doktor biokemi
47412,Fil doktor fysikalisk kemi
47413,Fil doktor organisk kemi
47414,Fil doktor oorganisk kemi
47415,Fil doktor kvantkemi
47418,"Fil doktor kemiämnen, annan"
47419,"Fil doktor kemiämnen, ospec"
47420,Fil doktor botanik
47421,Fil doktor zoologi
47422,Fil doktor zoofysiologi
47423,Fil doktor entomologi
47424,Fil doktor limnologi
47425,Fil doktor geografi (natur)
47426,Fil doktor geologi
47428,"Fil doktor biol/geogr, annan"
47429,"Fil doktor biol/geogr, ospec"
47488,"Fil doktorsgrad, annan"
47499,"Fil doktorsgrad, ospec"
47500,Tekn dr-ex tekn fysik o datateknik
47508,Tekn dr-ex tekn fysik o datateknik
47509,Tekn dr-ex tekn fysik o datateknik
47517,Tekn dr-ex industriell ekonomi
47518,Tekn dr-ex
47519,Tekn dr-ex maskintekn/flyg/skepp
47520,Tekn dr-ex utbildning i elektroteknik
47528,Tekn dr-ex utbildning i elektroteknik
47529,Tekn dr-ex utbildning i elektroteknik
47530,Tekn dr-ex utbildning i väg o vattenbyggn
47538,Tekn dr-ex utbildning i väg o vattenbyggn
47539,Tekn dr-ex utbildning i väg o vattenbyggn
47540,Tekn dr-ex utbildning i kemi
47548,Tekn dr-ex utbildning i kemi
47549,Tekn dr-ex utbildning i kemi
47550,Tekn dr-ex utbildning i bergsvetenskap
47558,Tekn dr-ex utbildning i bergsvetenskap
47559,Tekn dr-ex utbildning i bergsvetenskap
47560,Tekn dr-ex utbildning i arkitektur
47568,Tekn dr-ex utbildning i arkitektur
47569,Tekn dr-ex utbildning i arkitektur
47570,Tekn dr-ex utbildning i lantmäteri
47578,Tekn dr-ex utbildning i lantmäteri
47579,Tekn dr-ex utbildning i lantmäteri
47588,"Tekn doktorsexamen, annan"
47599,"Tekn doktorsexamen, ospec"
47600,Fil dr-ex matematik
47601,Fil dr-ex matematisk statistik
47602,Fil dr-ex numerisk analys
47603,Fil dr-ex teor fysik m mekanik
47604,Fil dr-ex fysik
47605,Fil dr-ex elektronik
47606,Fil dr-ex radiofysik
47607,Fil dr-ex astronomi
47608,"Fil dr-ex mat-fysiska, annan"
47609,"Fil dr-ex mat-fysiska, ospec"
47610,Fil dr-ex analytisk kemi
47611,Fil dr-ex biokemi
47612,Fil dr-ex fysikalisk kemi
47613,Fil dr-ex organisk kemi
47614,Fil dr-ex oorganisk kemi
47615,Fil dr-ex kvantkemi
47616,Fil doktorsex kärnkemi
47617,Fil doktorsex strukturkemi
47618,"Fil dr-ex kemiämne, annan"
47619,"Fil dr-ex kemiämne, ospec"
47620,Fil dr-ex botanik
47621,Fil dr-ex zoologi
47622,Fil dr-ex zoofysiologi
47623,Fil dr-ex entomologi
47624,Fil dr-ex limnologi
47625,Fil dr-ex geografi (natur)
47626,Fil dr-ex geologi
47627,Fil doktorsex historisk geologi o paleont
47630,Fil doktorsex mineralogi o petrologi
47631,Fil doktorsex hydrologi
47632,Fil doktorsex meteorologi
47633,Fil doktorsex oceanografi
47640,Fil doktorsex mikrobiologi
47641,Fil doktorsex genetik
47642,"Fil doktorsex zoologi, ekologisk"
47643,"Fil doktorsex botanik, ekologisk"
47644,"Fil doktorsex botanik, fysiologisk"
47645,"Fil doktorsex botanik, växtgeografi"
47646,"Fil doktorsex botanik, marin"
47647,Fil doktorsex molekylärbiologi
47648,Fil doktorsex humanekologi
47651,Fil doktorsex datorsystem
47652,Fil doktorsex datorteknik
47658,Fil doktorsex datortekniskt ämne
47688,Fil doktorsexamen
47699,Fil doktorsexamen
47888,Annan forskarutb inom teknik/naturvetenskap
47999,Ospec forskarutb inom teknik/naturvetenskap
53001,Transportteknisk utbildning fordonstekn linje
53099,Tvärutbildning för transport och kommunikation
53100,Grundkurs i sjömansarb
53101,Utbildning av däckspersonal
53102,Utbildning av maskinpersonal sjöfart
53103,Förbered skeppskockutbildning
53108,"Sjömansutbildning, annan"
53109,"Sjömansutbildning, ospec"
53110,Skepparutbildning kurs av 1 a klass
53111,Förbered utbildning sjöbefälsskolor
53118,"Sjöbefälsutbildning navigation, annan"
53119,"Sjöbefälsutbildning navigation, ospec"
53120,Utbildning fartygsmekaniker/ maskinistexamen
53121,Utbildning maskintekniker sjöfart
53122,Kurs för inträde i sjöingklass
53128,"Maskinbefälsutbildning sjöfart, annan"
53129,"Maskinbefälsutbildning sjöfart, ospec"
53130,Fartygselektrikerutbildning
53140,Utbildning av skeppskockar
53141,Utbildning av ekonomiförest sjöfart
53148,"Utbildning för ekon/hush sjöfart, annan"
53149,"Utbildning för ekon/hush sjöfart, ospec"
53150,Drift- o underh- tekn linje 2 år fartygtekn
53188,"Utbildning för sjöfart, annan"
53199,"Utbildning för sjöfart, ospec"
53200,Flygarutbildning certifikatkurs A
53201,Trafikflygutbildning
53210,Flygtrafikledarbiträdesutbildning
53211,Flygtrafikledarassistentutbildning
53220,Utbildning för luftfart ramptjänst
53230,Utbildning för luftfart fälttjänst
53240,Flygteknikerutbildning
53288,"Utbildning för luftfart, annan"
53299,"Utbildning för luftfart, ospec"
53300,Utbildning expeditionspers järnväg
53301,Utbildning servicepersonal järnväg
53308,"Utbildning exped/service järnväg, annan"
53309,"Utbildning exped/service järnväg, ospec"
53310,Utbildning för stationtrafiktj järnväg
53318,"Utbildning för stationär trafiktjänst inom SJ,annan"
53319,"Utbildning för stationär trafiktjänst inom SJ,ospec"
53320,Lokförarutb/förarutbildning för spårbundna fordon
53321,Konduktörsutbildning järnväg
53328,"Utbildning för åkande pers järnväg, annan"
53329,"Utbildning för åkande pers järnväg, ospec"
53330,Reparatörsutbildning inom sj
53338,"Banrep. utb. inom SJ, annan"
53339,"Banrep. utb. inom SJ, ospec"
53388,"Utbildning för järnvägstrafik, annan"
53399,"Utbildning för järnvägstrafik, ospec"
53400,Motorfordförarutb/yrkesförare
53401,Vägtrafikbefälsutb/transpledar
53408,"Utbildning för vägtrafik, annan"
53409,"Utbildning för vägtrafik, ospec"
53499,Utbildning för vägtrafik
53500,Stationsmästarutbildning post
53510,Postiljonsutbildning
53511,Vidareutbildning för postbehandlomr
53512,Kurs för överpostexpeditör och A-stationsmästare
53518,"Utbildning för postbehandlområdet, annan"
53519,"Utbildning för postbehandlområdet, ospec"
53520,Postkassörsutb/postexp utbildning
53528,"Kassautbildning vid posten,annan"
53529,"Kassautbildning vid posten,ospec"
53530,Kontorsutbildning vid posten
53531,Avlöningskontorsutbildning vid posten
53538,"Kontorsutbildning vid posten, annan"
53539,"Kontorsutbildning vid posten, ospec"
53588,"Utbildning för postbefordran, annan"
53599,"Utbildning för postbefordran, ospec"
53600,Telefonistutb/vaktförestutb/instruktörsutbildning
53610,Telegrafexpeditörsutbildning
53620,Radiotelegrafistutbildning
53688,"Utbildning för telekommunikation, annan"
53699,"Utbildning för telekommunikation, ospec"
53888,Annan gymnasial utb för transport/kommunikation
53999,Ospec gymnasial utb för transport/kommunikation
54001,"Fordonstekn. linje, gren transportteknik (3 år)"
54100,Styrmanskurs sjöfart
54188,"Utbildning för sjöfart, annan"
54199,"Utbildning för sjöfart, ospec"
54200,Trafikflygarutbildning
54219,Utbildning för marktjänst flyg
54288,"Utbildning för luftfart, annan"
54299,"Utbildning för luftfart, ospec"
54399,Utbildning för järnvägstrafik
54401,Utbildning för vägtrafik transportledning (Pu)
54499,Utbildning för vägtrafik
54510,Utrikessorterarutbildning post
54511,Tilläggskurs utrikessort post
54512,Arbetsled utbildning inom postbehandlingsområdet
54513,Utbildning för postbefordran utb för instruktörer
54518,"Utbildning för postbehandlingsområdet, annan"
54519,"Utbildning för postbehandlingsområdet, ospec"
54520,Utbildning för överpostexp/m fl
54521,Kassainstruktursutbildning posten
54528,"Kassautbildning vid posten, annan"
54529,"Kassautbildning vid posten, ospec"
54588,"Utbildning för postbefordran, annan"
54599,"Utbildning för postbefordran, ospec"
54699,Utbildning för telekommunikation
54888,Annan gymnasial utb för transport/kommunikation
54999,Ospec gymnasial utb för transport/kommunikation
55130,Styrmansexamen/linjen
55140,Maskinteknikerexamen/linjen
55150,Radiokommunikationslinjen
55151,Fartygsradiotelegrafistkurs
